category,region,distance,time_required,level,subway,Transportation,course_name,course_detail,explain,point_number,point_name,long_,lat_
한강지천길/계절길,강북구도봉구,0.67Km,30분,1,4호선,진입로 1 : 수유역 지하철 4호선 1번 출구에서 마을버스 강북01 탑승 강북청소년수련관 버스 정류장에서 하차 <br /> 진입로 2 : 국립419묘지 버스정류장(09-197) 간선104 지선1119  1126 마을 강북01<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,대동천길,선일교통종점 인근~산양로 139길 인근,북한산성 대동문 기슭에서 발원하여 우이천으로 흘러들어가는 개울로 동네주민들의 산책로로 이용,1191,강북청소년수련관 버스 정류장,127.0070322,37.64579045
한강지천길/계절길,강북구도봉구,0.67Km,30분,1,4호선,진입로 1 : 수유역 지하철 4호선 1번 출구에서 마을버스 강북01 탑승 강북청소년수련관 버스 정류장에서 하차 <br /> 진입로 2 : 국립419묘지 버스정류장(09-197) 간선104 지선1119  1126 마을 강북01<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,대동천길,선일교통종점 인근~산양로 139길 인근,북한산성 대동문 기슭에서 발원하여 우이천으로 흘러들어가는 개울로 동네주민들의 산책로로 이용,1192,4.19국립민주묘지,127.0082025,37.64849919
한강지천길/계절길,강북구도봉구,0.67Km,30분,1,4호선,진입로 1 : 수유역 지하철 4호선 1번 출구에서 마을버스 강북01 탑승 강북청소년수련관 버스 정류장에서 하차 <br /> 진입로 2 : 국립419묘지 버스정류장(09-197) 간선104 지선1119  1126 마을 강북01<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,대동천길,선일교통종점 인근~산양로 139길 인근,북한산성 대동문 기슭에서 발원하여 우이천으로 흘러들어가는 개울로 동네주민들의 산책로로 이용,1193,선일교통종점 인근,127.0052769,37.64545075
한강지천길/계절길,강북구도봉구,0.67Km,30분,1,4호선,진입로 1 : 수유역 지하철 4호선 1번 출구에서 마을버스 강북01 탑승 강북청소년수련관 버스 정류장에서 하차 <br /> 진입로 2 : 국립419묘지 버스정류장(09-197) 간선104 지선1119  1126 마을 강북01<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,대동천길,선일교통종점 인근~산양로 139길 인근,북한산성 대동문 기슭에서 발원하여 우이천으로 흘러들어가는 개울로 동네주민들의 산책로로 이용,1194,삼양로139길 인근,127.0094841,37.64774892
한강지천길/계절길,강북구도봉구,0.67Km,30분,1,4호선,진입로 1 : 수유역 지하철 4호선 1번 출구에서 마을버스 강북01 탑승 강북청소년수련관 버스 정류장에서 하차 <br /> 진입로 2 : 국립419묘지 버스정류장(09-197) 간선104 지선1119  1126 마을 강북01<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,대동천길,선일교통종점 인근~산양로 139길 인근,북한산성 대동문 기슭에서 발원하여 우이천으로 흘러들어가는 개울로 동네주민들의 산책로로 이용,1195,국립419묘지 (09-197),127.0090269,37.64698161
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1216,성균관대도봉선수촌 인근,127.0486736,37.67999978
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1215,도봉177길 인근,127.0437366,37.68281447
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1214,형진빌라 인근,127.042236,37.6839723
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1213,무궁화제작소 인근,127.0345396,37.67743077
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1212,도봉로171길 인근,127.0422215,37.67912672
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1211,럭키아파트 인근,127.0440096,37.68027139
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1210,도봉역 1호선,127.0457975,37.6801422
한강지천길/계절길,강북구도봉구,2.78Km,1시간,1,1호선,진입로 : 도봉역 1호선 1번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,도봉천길,무궁화제작소 인근~도봉로171길 인근~럭키아파트 인근~형진빌라 인근~도봉로177길 인근~성균관대도봉선수촌 인근,도봉산에서 발원하여 도봉동에서 중랑천으로 합류하는 하천으로 다양한 행사와 공연이 펼쳐짐,1217,국립공원산악박물관,127.0327773,37.68606707
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1277,방학동도깨비시장 인근,127.0358531,37.66536698
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1276,사계광장,127.0424002,37.66287235
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1275,동아엔지니어링 인근,127.0486081,37.66147955
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1274,정병원빌딩 인근,127.0418307,37.66170394
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1273,제일시장 인근,127.0381876,37.66175093
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1272,벽산1차아파트 인근,127.0332323,37.66007353
한강지천길/계절길,강북구도봉구,1.89Km,40분,1,1호선,진입로 1 : 방학역 지하철 1호선 3번 출구<br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다. ,방학천길,벽산1차아파트 인근~제일시장 인근~정병원빌딩 인근~동아엔지니어링 인근,북한산에서 흘러 내려와서 중랑천으로 합쳐지는 하천으로 산책로 코스임,1278,방학역 지하철 1호선,127.0443041,37.66698141
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,769,오봉전망대,126.9957586,37.68550608
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,771,유격장,126.9921669,37.68963838
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,770,계곡,126.9940565,37.68745073
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,759,버스정류장(우이동도선사입구),127.0121358,37.66358958
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,772,석굴암,126.9946046,37.69532105
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,773,전망데크,126.9888562,37.69080559
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,774,초소,126.9771882,37.69942337
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,775,군부대/쌍용사,126.9729114,37.69958711
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,760,버스정류장(우이령 오봉산석굴암입구),126.9701515,37.70018166
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,761,우이동먹거리마을,127.0108514,37.6658678
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,762,방문자서비스센터,127.0033515,37.67771573
생태문화길,강북구도봉구,7.95km,2시간30분,2,1호선4호선,진입로 1 : 우이동도선사입구 버스 정류장(09-101) 간선버스 130 지선버스 1161 <br /> - 지하철 4호선 쌍문역 2번 출구 버스 정류장 쌍문역(10-016)에서 간선 130번 탑승 가능 <br /> - 지하철 1 4호선 창동역 1번 출구 버스 정류장 창동역동측도봉방면(10-266)에서 지선 1161번 탑승 가능 <br /> 진입로 2 : 우이령 오봉산석굴암입구 버스 정류장(39-137) 일반 34 간선버스 704 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   ,우이령 나들길, 방문자서비스센터~소귀고개 정상~오봉전망대~석굴암,우이령 길은 서울 우이동과 경기도 양주시를 연결하는 6.8km의 소로였으나. 1968년 1.21사태 당시 무장공비 침투로로 이용된 후 안보상의 이유로 폐쇄되었다가 결국 2009년 7월 10일에 탐방객 수를 제한하는 조건으로 우이령이 재개방되었다. 특히 우이령 구간은 맨발로 걸을 수 있도록 정비되어 자연을 마음껏 느낄 수 있다.<br /> ※ 매일 1000명에게만 개방을 하며 사전예약을 해야 탐방이 가능하다. 입장은 무료이지만 출입시간은 오전09시부터 오후02시까지다.<br /> ※ 사전예약 홈페이지 : <a href = 'http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2'>http://reservation.knps.or.kr/information/trailInfo.action?trailCd=2</a>,763,군부대/대기측정소,127.0024546,37.67858466
