코스 카테고리,코스 카테고리명,강북강남구분코드,강북강남구분,자치구,거리,소요시간,코스레벨,추천수,연계지하철,교통편,설명,PDF파일경로,코스명,작성시간,세부코스,포인트순번,포인트명칭,X 좌표,Y 좌표,포인트 설명
1000,생태문화길,2,강북,종로구,8.60km,3시간30분,2,0,3호선,진입로 1 : 도보진입  <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />   진입로 3 : 종로4가종묘 버스 정류장(01-195) 간선버스 201260262270271370720721N10N26 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.            , 서울의 대표적인 궁궐 세 곳과 종묘를 걷는 코스다. 조선의 정궁인 경복궁에서 시작해 조선궁궐의 원형이 잘 보존된 창덕궁과 그 후원인 비원을 거쳐 창경궁을 거닌 후 역대 왕과 왕비들의 신위를 모신 종묘에서 걷기를 마무리한다. 걷는 거리는 10㎞가 채 안되지만 아름다운 전각과 연못들을 감상하다보면 걷는 시간은 생각 이상으로 오래 걸릴 수밖에 없다. <br />    ※ 관람 시간(매주 화요일 휴무)       1~2월(09:00~17:00) 3~5월(09:00~18:00) 6~8월(09:00~18:30)        9~10월(09:00~18:00) 11~12월(09:00~17:00)   <br /> ※ 관람요금 - 4대궁 및 종묘 통합관람권(10000원 구입일로부터 1개월 사용),http://gil.seoul.go.kr/view/course/2014/07/16/4385485356306540.zip,도심고궁 나들길,37:44.0, 경복궁~국립민속박물관~종로문화원~창덕궁~창경궁~종묘,584,종로문화원,198176.9799,452959.6761, 서울 종로구 소송동에 위치하고 있으며 주요 사업으로 매년3월1일 3.1절 만세의 날 거리축제를 시행하고 있다.
1000,생태문화길,2,강북,종로구,8.60km,3시간30분,2,0,3호선,진입로 1 : 도보진입  <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />   진입로 3 : 종로4가종묘 버스 정류장(01-195) 간선버스 201260262270271370720721N10N26 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.            , 서울의 대표적인 궁궐 세 곳과 종묘를 걷는 코스다. 조선의 정궁인 경복궁에서 시작해 조선궁궐의 원형이 잘 보존된 창덕궁과 그 후원인 비원을 거쳐 창경궁을 거닌 후 역대 왕과 왕비들의 신위를 모신 종묘에서 걷기를 마무리한다. 걷는 거리는 10㎞가 채 안되지만 아름다운 전각과 연못들을 감상하다보면 걷는 시간은 생각 이상으로 오래 걸릴 수밖에 없다. <br />    ※ 관람 시간(매주 화요일 휴무)       1~2월(09:00~17:00) 3~5월(09:00~18:00) 6~8월(09:00~18:30)        9~10월(09:00~18:00) 11~12월(09:00~17:00)   <br /> ※ 관람요금 - 4대궁 및 종묘 통합관람권(10000원 구입일로부터 1개월 사용),http://gil.seoul.go.kr/view/course/2014/07/16/4385485356306540.zip,도심고궁 나들길,37:44.0, 경복궁~국립민속박물관~종로문화원~창덕궁~창경궁~종묘,583,국립민속박물관 출구,198188.6444,453332.8522, 국립민속박물관 출입구로 통하며 앞으로 삼청로를 끼며 삼청동 카페골목과 바로 마주보고 있다.
1000,생태문화길,2,강북,종로구,8.60km,3시간30분,2,0,3호선,진입로 1 : 도보진입  <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />   진입로 3 : 종로4가종묘 버스 정류장(01-195) 간선버스 201260262270271370720721N10N26 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.            , 서울의 대표적인 궁궐 세 곳과 종묘를 걷는 코스다. 조선의 정궁인 경복궁에서 시작해 조선궁궐의 원형이 잘 보존된 창덕궁과 그 후원인 비원을 거쳐 창경궁을 거닌 후 역대 왕과 왕비들의 신위를 모신 종묘에서 걷기를 마무리한다. 걷는 거리는 10㎞가 채 안되지만 아름다운 전각과 연못들을 감상하다보면 걷는 시간은 생각 이상으로 오래 걸릴 수밖에 없다. <br />    ※ 관람 시간(매주 화요일 휴무)       1~2월(09:00~17:00) 3~5월(09:00~18:00) 6~8월(09:00~18:30)        9~10월(09:00~18:00) 11~12월(09:00~17:00)   <br /> ※ 관람요금 - 4대궁 및 종묘 통합관람권(10000원 구입일로부터 1개월 사용),http://gil.seoul.go.kr/view/course/2014/07/16/4385485356306540.zip,도심고궁 나들길,37:44.0, 경복궁~국립민속박물관~종로문화원~창덕궁~창경궁~종묘,582,국립 민속박물관,198108.5235,453521.7902, 무료입장이며 교육 행사와 전시해설 어린이 박물관등이 있다. 오전09시부터 입장이 가능하며 매주 화요일은 휴관일이다.    ※ 홈페이지 : http://www.nfm.go.kr
1000,생태문화길,2,강북,종로구,8.60km,3시간30분,2,0,3호선,진입로 1 : 도보진입  <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />   진입로 3 : 종로4가종묘 버스 정류장(01-195) 간선버스 201260262270271370720721N10N26 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.            , 서울의 대표적인 궁궐 세 곳과 종묘를 걷는 코스다. 조선의 정궁인 경복궁에서 시작해 조선궁궐의 원형이 잘 보존된 창덕궁과 그 후원인 비원을 거쳐 창경궁을 거닌 후 역대 왕과 왕비들의 신위를 모신 종묘에서 걷기를 마무리한다. 걷는 거리는 10㎞가 채 안되지만 아름다운 전각과 연못들을 감상하다보면 걷는 시간은 생각 이상으로 오래 걸릴 수밖에 없다. <br />    ※ 관람 시간(매주 화요일 휴무)       1~2월(09:00~17:00) 3~5월(09:00~18:00) 6~8월(09:00~18:30)        9~10월(09:00~18:00) 11~12월(09:00~17:00)   <br /> ※ 관람요금 - 4대궁 및 종묘 통합관람권(10000원 구입일로부터 1개월 사용),http://gil.seoul.go.kr/view/course/2014/07/16/4385485356306540.zip,도심고궁 나들길,37:44.0, 경복궁~국립민속박물관~종로문화원~창덕궁~창경궁~종묘,581,경복궁 표 사는 곳 ,198048.4558,453014.7316,조선의 정궁인 경복궁으로 들어가기에 앞서 국립고궁박물관을 들러서 왕실의 유물을 관람한 후 입장권을 끊어 흥례문으로 입장한다. 경복궁은 1392년 이성계가 수도를 개경에서 한양으로 옮기면서 처음 짓기 시작해 1395년에 완공한 건물이다. 임진왜란 당시 많은 전각들이 소실됐다가 고종 때인 1868년 흥선대원군의 재건사업으로 태조 때와 거의 비슷한 200여동의 건물들이 되살아났다. 그러던 것이 일제 강점기 때 다시 80% 정도가 허물어졌고 다시 복원을 하였으나 이전에 비해 20% 정도만 남은 상태다.    ※ 홈페이지 : http://www.royalpalace.go.kr
1000,생태문화길,2,강북,종로구,8.60km,3시간30분,2,0,3호선,진입로 1 : 도보진입  <br />    진입로 2 : 경복궁역 지하철 3호선 5번 출입구 <br />   진입로 3 : 종로4가종묘 버스 정류장(01-195) 간선버스 201260262270271370720721N10N26 <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.            , 서울의 대표적인 궁궐 세 곳과 종묘를 걷는 코스다. 조선의 정궁인 경복궁에서 시작해 조선궁궐의 원형이 잘 보존된 창덕궁과 그 후원인 비원을 거쳐 창경궁을 거닌 후 역대 왕과 왕비들의 신위를 모신 종묘에서 걷기를 마무리한다. 걷는 거리는 10㎞가 채 안되지만 아름다운 전각과 연못들을 감상하다보면 걷는 시간은 생각 이상으로 오래 걸릴 수밖에 없다. <br />    ※ 관람 시간(매주 화요일 휴무)       1~2월(09:00~17:00) 3~5월(09:00~18:00) 6~8월(09:00~18:30)        9~10월(09:00~18:00) 11~12월(09:00~17:00)   <br /> ※ 관람요금 - 4대궁 및 종묘 통합관람권(10000원 구입일로부터 1개월 사용),http://gil.seoul.go.kr/view/course/2014/07/16/4385485356306540.zip,도심고궁 나들길,37:44.0, 경복궁~국립민속박물관~종로문화원~창덕궁~창경궁~종묘,580,경복궁역 5번 출입구,197759.0309,452943.7334,경복궁역 5번 출입구
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,579,서울둘레길 연계 진입부,194600.2696,459227.1874,서울둘레길 연계 진입부
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,578,우물골 두산위브 7단지,193644.4825,459807.2751,우물골 두산위브 7단지
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,577,구파발역 1번 출입구,192864.0171,459757.6717,구파발역 1번 출입구
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,576,정자,193823.5122,460700.6108,정자
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,575,진관초 방향 내리막길,193947.274,460709.0228, 진관초교와 은평뉴타운 아파트 단지 사이 길로 빠져나오면 뉴타운의 정돈된 거리로 진입한다. 뉴타운은 도시 내에서 자연 그대로를 느낄 수 있게 계획되었고 진관공원의 산책로는 뉴타운 내에서의 그 역할을 충분히 해 내고 있다.
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,574,휴게시설 및 운동시설,193631.4672,459895.122, 은평뉴타운 주민의 건강을 책임지고 있는 진관근린공원의 정상부 부근에는 걷기 운동 외에 근력을 강화할 수 있는 다양한 운동기구가 설치되어 있다. 단편적인 산책에서 벗어나 가족과 함께 운동하며 건강을 다질 수 있는 공간이다. 
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,573,갈림길,193513.4425,459905.0377,갈림길
1000,생태문화길,2,강북,은평구,2.76km,1시간,1,0,3호선,진입로 1 : 구파발역 지하철 3호선 1번 출입구 <br />    진입로 2 : 도보진입(우물골 두산위브 7단지) <br />  진입로 3 : 도보진입(서울둘레길 연계) <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다.   , 귀모양을 닮았다 하여 붙여진 이(耳)말산에 위치한 진관공원은 진행 중인 은평뉴타운 내 주민들의 산책로로 이용되고 있는 진관공원은 은평뉴타운 및 북한산의 파노라믹한 우수한 경관이 한눈에 들어와 뉴타운사업 완료시 이용객의 수요 증가를 예상할 수 있다.,http://gil.seoul.go.kr/view/course/2014/06/30/3025250259797267.zip,진관공원 나들길,24:50.0, 구파발역 1번 출입구~진관공원 전파기지국~진관초 방향 내리막길~정자,572,진관공원 전파기지국,193182.6848,459742.6384, 해발고도 132.7m의 이말산이 곧 진관공원이다. 면적 98만3791㎡로 북한산국립공원까지 이어지며 다양한 운동기구와 휴식공간이 있다. 조선시대 한양 사람들이 성묘를 다녔던 곳이 진관공원길이다. 지역주민의 일상 산책로로 주로 이용되고 있을 뿐 아니라 구파발역에 바로 인접하여 숲길로 북한산과 연결되어 대중교통을 통해 북한산으로 진입하는 관문 역할을 하고 있다.
1000,생태문화길,2,강북,은평구,4.39km,2시간,2,0,6호선,진입로 1 : 시계입구가게앞검문소 버스 정류장(19-442) 간선버스 702A서오릉 702B용두초교 광역버스 9701(서오릉 입구 버스 정류장(19-547)에서 바로 진입할 수 있다) <br /> - 지하철 6호선 응암역 2번 출구로 나와 반대방향 우측으로 약 40m 이동 응암역신사오거리 버스 정류장(12-130)에서 702번 탑승 가능 <br /> - 지하철 6호선 구산역 4번 출구로 나와 반대방향 우측으로 약 250m 이동 역촌중앙시장 버스 정류장(12-141)에서 광역버스 9701번 탑승 가능 <br />  진입로 2 : 구산역 지하철 6호선 3번 출입구  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 서오릉은 사적 제198호로 5릉은 경릉(敬陵)?창릉(昌陵)?익릉(翼陵)?명릉(明陵)?홍릉(弘陵)을 일컫는다. 1457년(세조 3) 세자 장(璋：뒤에 덕종으로 추존됨)이 죽자 이곳에 안장(경릉)한 이래 1470년(성종 1) 덕종의 아우인 예종과 그 계비인 안순왕후 한씨의 창릉 1681년(숙종 7) 숙종의 비인 인경왕후 김씨의 익릉 1721년(경종 1) 숙종과 그 계비인 인현왕후 민씨와 제2계비인 인원왕후 김씨의 명릉 1757년(영조 33) 영조의 비인 정성왕후 서씨의 홍릉이 들어서 능의 무리를 이루었다. 그밖에 이곳에는 명종의 큰아들인 순회세자의 순창원(順昌園)이 경내에 있으며 1970년에 숙종의 후궁인 희빈 장씨의 대빈묘(大嬪墓)가 이곳으로 이장되었다.<br />  <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 서오릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://goyang.cha.go.kr<br /> ※문의전화 : 02-359-0090,http://gil.seoul.go.kr/view/course/2014/07/16/4386024987446076.zip,서오릉 나들길,16:20.0, 수경원~익릉~창릉~홍릉~경릉~순창원,565,익릉,191212.5031,458905.4776, 조선 제19대왕 숙종의 비 인경왕후 김씨의 능. 사적 제198호로 지정되어 있으며 숙종 연간에 왕릉을 단순화하라고 하였으나 이전에 조영된 능이므로 ‘국조오례의’의 제도를 따르고 부분적으로 임진왜란 이후의 양식이다.
1000,생태문화길,2,강북,은평구,4.39km,2시간,2,0,6호선,진입로 1 : 시계입구가게앞검문소 버스 정류장(19-442) 간선버스 702A서오릉 702B용두초교 광역버스 9701(서오릉 입구 버스 정류장(19-547)에서 바로 진입할 수 있다) <br /> - 지하철 6호선 응암역 2번 출구로 나와 반대방향 우측으로 약 40m 이동 응암역신사오거리 버스 정류장(12-130)에서 702번 탑승 가능 <br /> - 지하철 6호선 구산역 4번 출구로 나와 반대방향 우측으로 약 250m 이동 역촌중앙시장 버스 정류장(12-141)에서 광역버스 9701번 탑승 가능 <br />  진입로 2 : 구산역 지하철 6호선 3번 출입구  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 서오릉은 사적 제198호로 5릉은 경릉(敬陵)?창릉(昌陵)?익릉(翼陵)?명릉(明陵)?홍릉(弘陵)을 일컫는다. 1457년(세조 3) 세자 장(璋：뒤에 덕종으로 추존됨)이 죽자 이곳에 안장(경릉)한 이래 1470년(성종 1) 덕종의 아우인 예종과 그 계비인 안순왕후 한씨의 창릉 1681년(숙종 7) 숙종의 비인 인경왕후 김씨의 익릉 1721년(경종 1) 숙종과 그 계비인 인현왕후 민씨와 제2계비인 인원왕후 김씨의 명릉 1757년(영조 33) 영조의 비인 정성왕후 서씨의 홍릉이 들어서 능의 무리를 이루었다. 그밖에 이곳에는 명종의 큰아들인 순회세자의 순창원(順昌園)이 경내에 있으며 1970년에 숙종의 후궁인 희빈 장씨의 대빈묘(大嬪墓)가 이곳으로 이장되었다.<br />  <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 서오릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://goyang.cha.go.kr<br /> ※문의전화 : 02-359-0090,http://gil.seoul.go.kr/view/course/2014/07/16/4386024987446076.zip,서오릉 나들길,16:20.0, 수경원~익릉~창릉~홍릉~경릉~순창원,566,창릉,190635.3558,459544.5258, 조선 제8대왕 예종과 계비 안순왕후 한씨의 무덤이다. 사적 제 198호로 지정되어있으며 1469년 예송이 안장되었으며 1498년 안순왕후가 창릉에 안장되었다.
1000,생태문화길,2,강북,은평구,4.39km,2시간,2,0,6호선,진입로 1 : 시계입구가게앞검문소 버스 정류장(19-442) 간선버스 702A서오릉 702B용두초교 광역버스 9701(서오릉 입구 버스 정류장(19-547)에서 바로 진입할 수 있다) <br /> - 지하철 6호선 응암역 2번 출구로 나와 반대방향 우측으로 약 40m 이동 응암역신사오거리 버스 정류장(12-130)에서 702번 탑승 가능 <br /> - 지하철 6호선 구산역 4번 출구로 나와 반대방향 우측으로 약 250m 이동 역촌중앙시장 버스 정류장(12-141)에서 광역버스 9701번 탑승 가능 <br />  진입로 2 : 구산역 지하철 6호선 3번 출입구  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 서오릉은 사적 제198호로 5릉은 경릉(敬陵)?창릉(昌陵)?익릉(翼陵)?명릉(明陵)?홍릉(弘陵)을 일컫는다. 1457년(세조 3) 세자 장(璋：뒤에 덕종으로 추존됨)이 죽자 이곳에 안장(경릉)한 이래 1470년(성종 1) 덕종의 아우인 예종과 그 계비인 안순왕후 한씨의 창릉 1681년(숙종 7) 숙종의 비인 인경왕후 김씨의 익릉 1721년(경종 1) 숙종과 그 계비인 인현왕후 민씨와 제2계비인 인원왕후 김씨의 명릉 1757년(영조 33) 영조의 비인 정성왕후 서씨의 홍릉이 들어서 능의 무리를 이루었다. 그밖에 이곳에는 명종의 큰아들인 순회세자의 순창원(順昌園)이 경내에 있으며 1970년에 숙종의 후궁인 희빈 장씨의 대빈묘(大嬪墓)가 이곳으로 이장되었다.<br />  <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 서오릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://goyang.cha.go.kr<br /> ※문의전화 : 02-359-0090,http://gil.seoul.go.kr/view/course/2014/07/16/4386024987446076.zip,서오릉 나들길,16:20.0, 수경원~익릉~창릉~홍릉~경릉~순창원,1029,지하철 6호선 구산역 3번 출입구,192688.8214,456833.2151,지하철 6호선 구산역 3번 출입구
1000,생태문화길,2,강북,은평구,4.39km,2시간,2,0,6호선,진입로 1 : 시계입구가게앞검문소 버스 정류장(19-442) 간선버스 702A서오릉 702B용두초교 광역버스 9701(서오릉 입구 버스 정류장(19-547)에서 바로 진입할 수 있다) <br /> - 지하철 6호선 응암역 2번 출구로 나와 반대방향 우측으로 약 40m 이동 응암역신사오거리 버스 정류장(12-130)에서 702번 탑승 가능 <br /> - 지하철 6호선 구산역 4번 출구로 나와 반대방향 우측으로 약 250m 이동 역촌중앙시장 버스 정류장(12-141)에서 광역버스 9701번 탑승 가능 <br />  진입로 2 : 구산역 지하철 6호선 3번 출입구  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 서오릉은 사적 제198호로 5릉은 경릉(敬陵)?창릉(昌陵)?익릉(翼陵)?명릉(明陵)?홍릉(弘陵)을 일컫는다. 1457년(세조 3) 세자 장(璋：뒤에 덕종으로 추존됨)이 죽자 이곳에 안장(경릉)한 이래 1470년(성종 1) 덕종의 아우인 예종과 그 계비인 안순왕후 한씨의 창릉 1681년(숙종 7) 숙종의 비인 인경왕후 김씨의 익릉 1721년(경종 1) 숙종과 그 계비인 인현왕후 민씨와 제2계비인 인원왕후 김씨의 명릉 1757년(영조 33) 영조의 비인 정성왕후 서씨의 홍릉이 들어서 능의 무리를 이루었다. 그밖에 이곳에는 명종의 큰아들인 순회세자의 순창원(順昌園)이 경내에 있으며 1970년에 숙종의 후궁인 희빈 장씨의 대빈묘(大嬪墓)가 이곳으로 이장되었다.<br />  <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 서오릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://goyang.cha.go.kr<br /> ※문의전화 : 02-359-0090,http://gil.seoul.go.kr/view/course/2014/07/16/4386024987446076.zip,서오릉 나들길,16:20.0, 수경원~익릉~창릉~홍릉~경릉~순창원,571,서오릉 도시자연공원,191454.0602,459218.2095,서오릉 도시자연공원
1000,생태문화길,2,강북,은평구,4.39km,2시간,2,0,6호선,진입로 1 : 시계입구가게앞검문소 버스 정류장(19-442) 간선버스 702A서오릉 702B용두초교 광역버스 9701(서오릉 입구 버스 정류장(19-547)에서 바로 진입할 수 있다) <br /> - 지하철 6호선 응암역 2번 출구로 나와 반대방향 우측으로 약 40m 이동 응암역신사오거리 버스 정류장(12-130)에서 702번 탑승 가능 <br /> - 지하철 6호선 구산역 4번 출구로 나와 반대방향 우측으로 약 250m 이동 역촌중앙시장 버스 정류장(12-141)에서 광역버스 9701번 탑승 가능 <br />  진입로 2 : 구산역 지하철 6호선 3번 출입구  <br /> ※교통편의 변경이 있을 수 있으니 출발전 확인 바랍니다., 서오릉은 사적 제198호로 5릉은 경릉(敬陵)?창릉(昌陵)?익릉(翼陵)?명릉(明陵)?홍릉(弘陵)을 일컫는다. 1457년(세조 3) 세자 장(璋：뒤에 덕종으로 추존됨)이 죽자 이곳에 안장(경릉)한 이래 1470년(성종 1) 덕종의 아우인 예종과 그 계비인 안순왕후 한씨의 창릉 1681년(숙종 7) 숙종의 비인 인경왕후 김씨의 익릉 1721년(경종 1) 숙종과 그 계비인 인현왕후 민씨와 제2계비인 인원왕후 김씨의 명릉 1757년(영조 33) 영조의 비인 정성왕후 서씨의 홍릉이 들어서 능의 무리를 이루었다. 그밖에 이곳에는 명종의 큰아들인 순회세자의 순창원(順昌園)이 경내에 있으며 1970년에 숙종의 후궁인 희빈 장씨의 대빈묘(大嬪墓)가 이곳으로 이장되었다.<br />  <font color='red'>※휴관일(월요일) 관람요금 관람시간 매표시간 등을 문화재청 서오릉 홈페이지에서 확인하실 수 있습니다.</font><br />   ※홈페이지 : http://goyang.cha.go.kr<br /> ※문의전화 : 02-359-0090,http://gil.seoul.go.kr/view/course/2014/07/16/4386024987446076.zip,서오릉 나들길,16:20.0, 수경원~익릉~창릉~홍릉~경릉~순창원,570,버스정류장(시계입구가게앞검문소),191388.6871,457892.3139,버스정류장(시계입구가게앞검문소)
